rainfall_intensity_mmh,accumulated_rain_2h_mm,elevation_m,depression_depth_m,impervious_percent,upstream_node_surcharge_m3s,pipe_capacity_ratio,road_slope_percent,flood_depth_cm
23.0,32.7,901.8,0.0,73.1,0.0,1.0,3.73,4.5
36.0,68.0,903.1,0.0,63.9,0.0,0.85,3.75,2.0
2.3,43.4,891.0,2.2,74.6,0.0,1.0,4.98,0.0
30.4,65.9,897.0,2.2,87.7,0.16,0.7,0.28,7.0
28.9,35.8,894.2,2.2,75.4,0.0,0.7,4.72,3.8
28.8,57.2,895.8,2.2,75.1,0.0,0.85,2.96,2.6
32.4,55.5,898.6,1.4,79.5,0.0,1.0,3.49,1.9
39.5,88.9,899.7,0.3,80.4,0.0,0.85,0.68,5.4
57.2,130.8,896.6,2.2,90.0,0.0,1.0,2.49,4.7
11.0,15.6,889.3,2.2,70.8,0.0,0.5,1.4,0.9
61.0,156.4,893.1,2.2,88.8,0.0,0.7,1.55,12.2
24.1,35.9,900.6,0.0,79.8,0.0,0.85,2.87,2.1
2.8,18.1,889.0,2.2,70.5,0.0,0.3,4.51,2.8
2.1,21.5,901.7,0.0,70.3,0.0,0.85,4.14,0.0
14.2,31.3,899.1,0.9,72.6,0.0,1.0,3.33,0.3
53.8,87.6,902.3,0.0,81.8,0.0,1.0,3.06,4.5
43.0,129.1,896.2,2.2,68.1,0.15,0.85,2.46,7.7
54.4,61.2,889.0,2.2,92.2,0.0,0.5,5.36,10.4
25.5,62.1,898.7,1.3,80.1,0.0,0.5,3.17,6.5
20.3,57.4,902.1,0.0,92.2,0.0,0.85,1.55,2.9
5.6,46.5,900.7,0.0,61.6,0.0,0.85,1.42,1.8
13.9,31.6,894.3,2.2,72.0,0.0,0.7,3.44,2.1
19.9,42.5,897.3,2.2,60.8,0.0,0.7,2.97,2.8
3.2,14.9,894.9,2.2,69.5,0.0,0.85,0.24,0.0
8.7,42.9,893.7,2.2,90.2,0.0,0.85,4.6,2.5
31.9,35.3,900.8,0.0,61.3,0.0,0.7,3.93,3.3
46.6,86.7,892.2,2.2,75.3,0.0,0.5,3.71,10.1
140.0,250.0,893.4,2.2,64.1,0.0,0.7,0.56,22.2
94.7,117.5,892.6,2.2,74.6,0.0,1.0,2.12,8.7
36.0,73.1,891.0,2.2,89.4,0.0,1.0,5.16,2.5
19.1,59.8,897.6,2.2,81.8,0.2,0.5,4.77,8.1
35.4,101.1,901.6,0.0,85.8,0.0,0.7,1.71,7.1
53.9,149.3,896.3,2.2,72.2,0.7,0.85,1.03,12.9
4.4,19.0,891.0,2.2,93.1,0.0,0.85,2.58,0.4
18.5,41.8,900.4,0.0,84.8,0.0,0.5,2.09,4.4
64.1,75.4,903.7,0.0,74.8,0.8,0.5,3.82,12.9
16.9,21.5,894.4,2.2,74.9,0.0,0.7,5.32,2.1
29.7,57.1,895.1,2.2,92.2,0.0,1.0,2.12,2.6
31.0,73.2,899.1,0.9,80.2,0.0,0.7,0.53,8.0
7.1,37.2,903.5,0.0,84.7,0.0,1.0,4.96,2.0
15.7,61.0,894.9,2.2,74.6,0.0,0.5,0.4,6.9
14.3,51.1,891.7,2.2,67.8,0.2,1.0,5.25,0.8
0.9,3.9,899.5,0.5,85.3,0.0,0.7,3.72,0.0
0.9,6.2,900.2,0.0,81.3,0.0,0.85,5.19,0.0
62.4,101.1,897.0,2.2,77.5,0.81,0.7,1.26,16.4
11.2,20.9,894.8,2.2,81.8,0.0,0.85,0.42,2.2
25.5,48.7,901.0,0.0,67.3,0.0,1.0,2.79,1.5
12.4,27.3,899.1,0.9,87.8,0.0,0.7,2.59,2.3
98.9,157.9,893.9,2.2,93.2,1.28,0.85,1.96,19.8
10.5,26.4,897.2,2.2,91.2,0.0,1.0,5.28,0.2
19.7,63.6,891.6,2.2,71.3,0.0,0.3,4.56,7.5
72.2,160.9,899.7,0.3,74.2,0.0,0.85,3.71,9.1
64.6,92.5,896.0,2.2,88.3,0.86,0.7,1.06,15.7
7.2,44.2,895.3,2.2,80.8,0.0,0.85,4.09,1.4
56.8,94.8,896.9,2.2,79.2,0.0,0.7,4.05,6.9
21.4,56.1,897.2,2.2,92.4,0.0,0.7,2.45,5.8
23.1,64.1,900.6,0.0,78.8,0.0,0.7,5.1,5.2
5.0,9.3,899.4,0.6,78.0,0.0,0.3,1.08,1.9
2.9,34.3,896.4,2.2,61.5,0.0,0.85,1.62,1.3
45.6,65.9,900.1,0.0,62.4,0.0,0.7,0.54,6.6
24.0,79.2,898.6,1.4,60.3,0.0,0.7,4.42,3.7
20.1,66.0,895.3,2.2,92.0,0.0,0.85,3.5,2.3
45.8,118.7,896.5,2.2,74.3,0.0,0.85,1.87,7.6
50.8,61.8,896.4,2.2,76.4,0.0,0.3,1.07,11.9
6.1,19.4,899.0,1.0,89.6,0.0,1.0,0.41,0.0
33.0,66.2,895.5,2.2,81.3,0.0,1.0,1.08,3.2
5.1,25.1,895.4,2.2,81.3,0.0,0.85,2.6,2.6
48.7,83.2,904.9,0.0,70.4,0.0,1.0,1.51,3.5
37.4,68.1,900.8,0.0,89.2,0.0,0.5,1.57,8.0
109.8,183.5,894.0,2.2,65.8,1.69,1.0,4.84,16.9
2.5,44.2,899.3,0.7,61.9,0.0,1.0,2.93,0.8
2.1,7.6,897.5,2.2,66.7,0.0,0.7,4.07,0.0
11.6,56.8,898.6,1.4,69.4,0.15,1.0,0.39,0.1
10.6,52.8,897.5,2.2,69.9,0.0,0.7,2.14,3.6
9.9,29.7,901.8,0.0,83.5,0.0,0.7,2.74,3.3
82.9,122.3,898.4,1.6,67.6,1.2,0.7,1.19,18.8
10.0,32.4,896.8,2.2,83.7,0.0,0.7,0.84,1.9
11.1,38.9,901.2,0.0,63.2,0.0,1.0,4.81,2.3
49.9,66.2,897.9,2.1,65.2,0.42,1.0,5.18,5.8
20.9,43.5,897.5,2.2,77.8,0.0,1.0,0.62,2.5
52.5,88.8,898.3,1.7,92.3,0.34,1.0,2.05,9.2
2.4,22.7,896.6,2.2,90.1,0.0,0.85,5.28,0.3
23.4,57.1,897.0,2.2,93.9,0.0,0.85,0.64,3.6
1.2,12.6,894.7,2.2,82.8,0.0,0.85,3.61,0.0
2.3,19.4,894.0,2.2,83.7,0.0,1.0,5.35,0.0
82.9,170.4,893.0,2.2,81.9,0.49,0.85,5.38,13.1
5.2,11.5,891.4,2.2,81.8,0.0,1.0,2.7,0.0
26.6,35.4,893.5,2.2,65.1,0.0,1.0,1.06,2.8
18.5,37.9,896.3,2.2,79.0,0.0,0.85,1.27,2.8
14.9,33.0,897.4,2.2,73.5,0.0,0.7,4.91,3.4
80.5,183.5,895.9,2.2,75.5,1.59,0.7,5.03,23.8
0.8,2.3,889.0,2.2,78.3,0.0,0.5,3.42,0.0
38.2,91.3,903.3,0.0,64.5,0.0,0.7,4.26,6.0
115.8,238.7,901.3,0.0,72.6,0.99,0.7,4.12,22.4
28.7,81.1,898.8,1.2,62.2,0.0,1.0,3.71,2.5
96.7,184.2,904.6,0.0,94.3,0.0,1.0,4.58,7.1
1.9,14.9,893.1,2.2,64.1,0.0,0.7,3.83,0.0
19.0,50.0,904.6,0.0,69.0,0.0,1.0,3.03,2.3
10.5,24.2,893.1,2.2,91.2,0.0,0.85,1.46,2.3
45.9,100.4,898.0,2.0,76.9,0.0,1.0,4.14,3.7
139.3,131.9,891.9,2.2,64.7,1.37,1.0,2.71,20.3
10.4,54.5,897.1,2.2,73.4,0.2,0.7,1.76,3.5
37.2,62.0,898.5,1.5,64.1,0.0,1.0,4.45,1.8
7.7,26.0,896.4,2.2,67.0,0.0,0.85,3.89,0.2
29.2,57.2,899.9,0.1,61.8,0.0,1.0,5.17,2.2
21.8,53.1,897.4,2.2,75.3,0.0,0.7,1.08,2.7
125.2,250.0,894.9,2.2,88.2,0.0,0.7,3.64,20.6
32.8,51.9,894.7,2.2,80.5,0.0,0.85,1.49,4.7
15.1,43.0,900.2,0.0,81.2,0.1,0.7,4.99,2.1
4.2,8.6,894.4,2.2,67.0,0.0,1.0,0.73,0.0
5.7,45.5,900.7,0.0,72.0,0.0,0.7,3.68,0.0
8.9,43.2,901.9,0.0,89.6,0.0,0.7,4.39,2.9
10.1,23.2,890.3,2.2,63.1,0.0,0.3,2.08,2.2
66.5,69.0,901.5,0.0,90.0,0.0,1.0,5.26,4.3
28.8,61.9,905.2,0.0,76.9,0.0,1.0,4.71,0.7
25.9,91.3,898.0,2.0,89.3,0.0,1.0,1.76,2.3
4.3,18.6,899.4,0.6,71.1,0.0,1.0,0.24,0.0
68.8,133.7,901.1,0.0,71.9,0.97,1.0,1.77,12.2
44.9,41.9,895.9,2.2,86.3,0.0,1.0,1.69,2.4
2.5,18.2,897.7,2.2,87.5,0.0,0.85,4.92,0.1
43.1,60.3,891.7,2.2,68.0,0.0,0.5,5.33,7.0
27.4,70.0,897.6,2.2,94.1,0.0,1.0,0.57,3.0
3.0,23.6,899.0,1.0,63.0,0.0,0.3,2.7,2.5
21.5,57.7,899.1,0.9,62.4,0.0,0.7,3.11,2.7
23.2,53.0,901.3,0.0,80.8,0.18,0.5,0.69,7.6
6.3,15.1,893.9,2.2,85.3,0.0,0.5,2.2,0.5
102.0,181.3,894.9,2.2,93.6,0.0,0.7,1.88,15.8
66.4,153.7,904.6,0.0,74.2,0.71,0.7,3.04,13.2
38.7,107.5,896.4,2.2,60.9,0.0,0.85,3.7,5.2
21.7,55.2,897.8,2.2,81.1,0.0,0.85,3.93,2.8
18.6,43.1,896.7,2.2,70.1,0.0,0.5,0.92,5.4
36.8,52.5,893.7,2.2,75.2,0.0,0.85,4.51,4.5
27.6,54.8,903.5,0.0,77.1,0.0,1.0,3.8,1.3
2.3,39.8,894.9,2.2,62.3,0.0,0.7,4.91,1.2
25.1,89.3,892.5,2.2,77.0,0.0,0.85,2.58,3.6
57.5,98.2,895.2,2.2,74.9,0.0,0.7,4.94,10.2
21.5,41.3,889.0,2.2,84.9,0.0,1.0,4.79,2.6
1.9,24.1,894.4,2.2,82.6,0.0,0.85,2.52,0.0
54.0,63.6,893.1,2.2,66.5,0.0,1.0,2.22,5.4
7.9,24.1,899.5,0.5,67.2,0.0,0.5,5.14,1.9
10.5,39.2,894.3,2.2,68.8,0.0,1.0,3.99,0.0
6.3,13.6,900.6,0.0,66.3,0.0,0.7,5.12,1.1
14.0,35.6,902.6,0.0,83.0,0.0,1.0,4.42,1.0
49.5,142.6,900.1,0.0,94.8,0.0,1.0,3.43,4.1
25.6,52.9,896.1,2.2,82.8,0.0,1.0,0.81,2.9
8.0,32.6,897.6,2.2,81.2,0.0,1.0,1.74,0.0
73.6,146.1,890.9,2.2,74.3,0.84,0.85,5.33,14.8
74.1,141.2,896.5,2.2,70.9,0.58,1.0,1.89,10.2
71.6,99.7,893.6,2.2,91.9,0.0,0.85,0.69,9.9
9.5,47.7,899.8,0.2,93.9,0.0,1.0,3.95,1.3
21.0,76.2,907.3,0.0,77.4,0.0,0.5,4.09,5.4
140.0,250.0,899.0,1.0,70.2,1.49,1.0,1.71,20.2
51.7,81.4,889.0,2.2,87.0,0.0,0.85,1.78,7.9
1.0,14.3,895.6,2.2,64.6,0.0,0.85,2.69,0.0
2.4,21.9,897.5,2.2,86.8,0.0,0.5,0.32,1.5
21.8,55.9,897.3,2.2,88.7,0.0,0.5,4.38,5.1
84.0,179.9,894.1,2.2,64.4,1.81,0.5,1.88,28.6
27.1,52.3,898.0,2.0,94.2,0.39,1.0,4.72,4.2
24.1,26.7,892.0,2.2,94.5,0.0,0.7,4.45,3.4
3.9,21.4,893.2,2.2,92.8,0.0,0.7,3.71,1.0
37.4,93.7,899.6,0.4,77.4,0.35,0.5,1.92,9.9
60.4,135.9,892.9,2.2,68.6,0.0,1.0,2.94,3.8
16.8,52.9,899.2,0.8,80.4,0.0,0.5,2.56,4.6
52.3,82.0,891.5,2.2,74.7,0.0,0.85,2.0,6.0
116.8,182.2,904.1,0.0,67.2,1.13,0.85,4.7,16.1
8.0,26.6,893.9,2.2,74.8,0.0,0.85,2.76,2.0
25.9,84.1,896.1,2.2,83.2,0.0,0.85,4.61,5.6
11.8,36.0,898.3,1.7,62.5,0.0,0.85,0.76,2.7
55.1,115.8,894.7,2.2,71.7,0.52,0.85,0.95,10.4
30.2,50.7,897.6,2.2,60.6,0.0,0.7,5.38,3.9
35.2,65.3,899.3,0.7,86.2,0.41,0.85,3.32,8.2
56.0,134.1,900.8,0.0,82.4,0.94,0.7,2.9,13.6
17.6,46.9,900.2,0.0,62.2,0.0,1.0,2.97,1.8
86.3,124.5,896.3,2.2,93.8,0.0,0.3,1.34,19.7
26.7,64.8,896.4,2.2,60.8,0.0,0.7,4.01,6.0
6.0,18.8,906.4,0.0,80.6,0.0,1.0,0.65,0.0
41.7,100.2,900.8,0.0,87.2,0.0,0.7,3.24,9.3
55.2,52.6,893.3,2.2,87.6,0.52,1.0,3.23,10.2
13.3,33.5,897.4,2.2,61.2,0.0,1.0,5.05,0.8
68.1,143.2,895.7,2.2,91.7,0.93,0.85,2.99,14.5
82.8,202.0,896.5,2.2,92.1,1.38,0.85,0.93,22.6
11.3,25.1,892.1,2.2,79.6,0.0,1.0,3.24,0.8
140.0,230.7,895.4,2.2,76.9,1.01,1.0,0.68,22.3
5.3,42.6,904.2,0.0,61.6,0.0,0.5,1.28,1.3
7.9,34.8,899.3,0.7,79.7,0.0,1.0,0.36,0.2
7.1,35.5,889.0,2.2,74.3,0.0,1.0,2.92,0.0
78.5,108.2,901.9,0.0,87.0,0.0,0.3,0.65,16.2
37.2,64.7,901.4,0.0,74.1,0.0,1.0,2.69,3.5
5.8,30.4,895.6,2.2,83.9,0.0,0.7,5.14,2.4
20.3,65.3,899.9,0.1,63.5,0.0,1.0,4.01,1.5
33.4,77.6,893.6,2.2,64.7,0.0,0.85,0.61,4.3
3.1,42.3,895.1,2.2,64.9,0.0,0.85,1.39,1.3
74.9,114.6,903.0,0.0,61.6,0.0,0.3,3.77,15.0
57.0,89.3,895.9,2.2,78.9,0.0,0.85,4.94,5.9
24.6,69.8,889.5,2.2,87.8,0.0,0.85,0.37,4.9
119.5,250.0,896.7,2.2,81.4,1.21,0.5,4.51,33.1
18.9,71.1,896.7,2.2,80.1,0.0,0.3,3.18,9.6
140.0,137.3,901.8,0.0,83.8,1.8,1.0,3.09,22.2
38.6,114.9,897.1,2.2,71.9,0.0,0.7,5.28,7.9
35.2,66.4,895.3,2.2,72.7,0.38,0.85,4.16,4.6
6.4,32.2,901.2,0.0,71.0,0.0,0.85,4.71,1.2
74.8,145.4,897.5,2.2,84.9,0.0,0.85,2.08,10.2
19.5,56.1,894.0,2.2,65.7,0.0,0.85,3.14,2.4
6.2,21.3,901.6,0.0,60.5,0.0,1.0,3.46,0.0
0.4,30.6,897.8,2.2,80.9,0.0,0.85,1.9,0.0
28.7,51.3,897.0,2.2,93.0,0.0,0.85,3.22,3.8
26.2,38.6,897.7,2.2,81.3,0.0,1.0,1.45,3.9
44.5,78.1,892.7,2.2,87.4,0.0,0.85,0.96,6.2
77.3,90.1,894.9,2.2,83.5,0.69,0.3,2.18,19.3
2.9,31.1,897.0,2.2,77.4,0.0,0.7,4.12,3.2
46.0,103.9,896.2,2.2,85.1,0.0,0.85,5.06,5.8
7.3,25.2,902.1,0.0,88.8,0.0,0.5,2.63,2.0
68.4,84.1,897.9,2.1,67.9,1.25,0.85,3.61,14.2
59.8,112.0,900.4,0.0,71.8,0.38,1.0,0.75,4.8
27.2,61.0,897.0,2.2,67.8,0.0,0.85,4.99,3.7
43.4,93.0,901.2,0.0,75.8,0.38,1.0,3.21,4.6
13.2,37.5,898.6,1.4,91.0,0.0,0.7,4.34,2.6
22.3,65.8,897.1,2.2,72.1,0.0,0.3,4.41,8.0
60.3,87.9,896.9,2.2,73.1,0.0,0.85,1.56,9.4
21.5,32.2,893.2,2.2,90.1,0.0,0.85,3.0,1.4
15.5,44.6,899.0,1.0,78.0,0.0,0.85,5.29,2.9
23.9,56.4,896.8,2.2,78.7,0.0,1.0,0.68,3.7
61.7,121.2,895.0,2.2,90.1,0.38,0.7,3.82,12.2
14.3,48.0,901.4,0.0,77.2,0.0,0.85,5.3,2.5
6.7,31.5,892.0,2.2,83.9,0.0,1.0,1.79,2.3
43.6,52.8,895.3,2.2,63.0,0.75,0.7,4.77,8.8
61.2,99.0,901.1,0.0,66.3,0.0,1.0,5.15,3.9
3.7,10.4,898.3,1.7,74.2,0.0,0.3,4.16,1.6
9.6,14.5,896.8,2.2,77.3,0.0,0.85,1.43,1.8
5.4,46.7,898.0,2.0,93.8,0.0,0.85,1.97,2.2
15.0,54.2,897.7,2.2,94.0,0.0,1.0,0.39,2.4
20.9,71.4,890.9,2.2,89.8,0.0,1.0,4.61,2.5
48.4,97.3,895.6,2.2,71.0,0.0,0.7,4.7,6.5
36.9,75.3,903.5,0.0,93.7,0.0,0.85,3.55,4.7
34.0,57.7,894.4,2.2,84.1,0.0,0.5,2.07,6.6
15.2,60.2,895.7,2.2,73.8,0.0,0.85,0.61,1.7
64.5,118.5,894.8,2.2,84.6,0.0,0.5,4.19,12.8
22.3,75.6,896.7,2.2,60.6,0.0,0.3,4.05,8.4
135.4,250.0,894.7,2.2,65.1,2.0,0.85,5.04,26.8
35.2,97.0,898.9,1.1,89.0,0.0,0.85,4.07,3.6
4.7,16.2,897.8,2.2,82.6,0.0,0.7,4.59,0.1
39.5,45.5,900.1,0.0,72.7,0.0,1.0,4.15,3.3
13.8,36.8,892.8,2.2,77.5,0.0,0.5,3.54,4.0
40.6,91.6,895.6,2.2,91.7,0.0,0.85,2.46,6.9
2.5,37.2,896.1,2.2,82.1,0.04,0.7,4.98,3.2
6.7,12.7,898.8,1.2,73.9,0.0,1.0,3.65,1.0
67.8,87.1,893.8,2.2,64.2,0.46,0.7,2.31,11.1
9.0,30.3,900.7,0.0,70.3,0.0,1.0,0.64,0.7
63.5,61.8,901.7,0.0,94.2,0.61,0.7,1.74,13.0
11.5,27.7,893.0,2.2,75.3,0.0,0.85,3.08,4.3
36.0,69.1,895.0,2.2,76.5,0.0,1.0,1.66,4.0
41.5,97.0,894.9,2.2,77.5,0.0,0.3,1.37,13.3
25.2,26.6,907.5,0.0,90.9,0.0,0.7,3.0,3.8
12.8,31.6,895.3,2.2,81.1,0.0,0.3,1.1,4.2
8.4,28.8,903.7,0.0,84.3,0.0,0.85,4.44,2.3
1.2,7.0,891.9,2.2,73.6,0.0,0.85,2.77,0.0
12.7,40.9,893.0,2.2,61.0,0.0,0.85,3.24,2.0
37.1,65.2,894.3,2.2,92.6,0.0,0.7,0.98,6.7
97.5,210.4,893.6,2.2,93.2,1.63,1.0,1.92,19.1
71.7,136.8,895.9,2.2,93.2,0.19,1.0,2.37,9.5
50.8,105.6,894.2,2.2,93.0,0.41,0.5,4.48,14.2
54.4,92.8,893.7,2.2,88.5,0.0,0.85,4.28,6.1
38.3,97.8,901.6,0.0,84.0,0.19,0.3,1.38,11.5
10.6,48.0,901.9,0.0,89.6,0.0,1.0,3.47,1.5
83.2,85.4,900.8,0.0,81.0,0.0,0.3,1.49,11.9
38.9,105.7,899.1,0.9,64.7,0.0,0.7,5.44,6.7
28.8,79.3,897.4,2.2,73.7,0.0,0.7,5.25,6.1
4.1,41.1,895.0,2.2,94.0,0.0,0.85,3.19,1.7
20.7,29.3,893.2,2.2,72.3,0.0,0.5,3.9,3.1
21.6,60.4,898.5,1.5,90.4,0.0,0.85,4.45,1.9
70.0,134.1,892.3,2.2,63.3,0.0,0.7,4.02,10.7
27.7,87.4,893.0,2.2,71.7,0.0,1.0,3.91,3.4
16.8,43.1,901.6,0.0,72.3,0.0,0.85,5.28,1.3
131.7,197.6,904.6,0.0,61.8,2.0,0.5,3.36,32.2
4.1,23.0,898.6,1.4,64.2,0.0,1.0,3.57,1.9
19.2,54.5,901.4,0.0,66.8,0.0,0.7,4.7,3.5
1.5,20.8,896.0,2.2,89.3,0.0,1.0,3.75,0.0
47.1,135.4,891.6,2.2,62.2,0.0,0.5,4.08,12.9
87.6,105.7,899.4,0.6,70.5,0.31,0.3,1.44,16.6
11.5,43.7,899.3,0.7,60.4,0.0,0.85,2.17,0.2
68.4,92.1,897.3,2.2,84.3,1.18,1.0,0.98,15.9
12.1,52.5,896.0,2.2,81.7,0.0,0.7,2.88,2.7
84.6,198.4,900.8,0.0,82.6,0.33,1.0,2.62,7.9
49.1,87.2,893.1,2.2,73.1,0.0,0.85,5.48,4.8
57.2,161.0,893.9,2.2,67.3,0.95,1.0,3.44,9.7
0.6,3.5,893.0,2.2,85.2,0.0,0.85,4.37,0.0
115.2,250.0,897.3,2.2,88.4,0.43,1.0,1.97,16.5
45.4,80.3,892.6,2.2,64.9,0.0,1.0,4.61,5.1
12.7,28.7,894.3,2.2,77.0,0.0,1.0,3.46,2.2
61.9,87.3,894.2,2.2,68.7,0.0,0.85,3.89,6.9
11.6,50.6,896.0,2.2,65.9,0.0,0.85,1.76,0.5
72.2,101.0,891.1,2.2,85.7,0.0,1.0,3.11,6.7
4.2,9.3,897.3,2.2,78.8,0.07,0.85,3.56,3.1
42.6,44.0,902.0,0.0,67.6,0.43,0.5,3.32,7.5
27.2,61.5,897.5,2.2,70.9,0.0,1.0,5.05,3.6
3.6,28.1,903.2,0.0,93.8,0.0,0.7,4.96,1.4
9.7,20.3,902.3,0.0,89.7,0.0,0.7,5.35,0.0
0.4,36.4,900.1,0.0,90.8,0.0,1.0,3.74,0.0
22.1,74.7,897.3,2.2,76.1,0.0,0.85,5.35,4.4
12.5,29.6,897.1,2.2,81.8,0.08,0.85,4.61,2.1
31.9,65.5,900.1,0.0,73.2,0.0,0.7,1.64,5.8
12.3,28.1,895.4,2.2,62.7,0.0,1.0,2.47,0.0
12.5,55.6,889.5,2.2,74.0,0.0,0.3,1.46,4.7
47.6,111.8,899.0,1.0,80.8,0.0,0.7,0.22,9.5
1.7,7.1,892.5,2.2,70.1,0.0,0.85,1.2,0.0
81.6,177.4,893.2,2.2,89.7,0.0,1.0,0.22,13.8
66.9,122.1,897.0,2.2,65.3,0.0,1.0,4.02,5.6
38.6,96.8,896.6,2.2,72.8,0.0,0.85,2.46,4.0
31.5,70.0,891.4,2.2,64.4,0.34,0.85,1.86,6.3
78.0,131.8,897.7,2.2,74.2,0.0,0.7,4.24,11.9
7.2,12.4,900.9,0.0,61.4,0.0,0.7,4.61,0.0
2.9,22.3,892.5,2.2,69.5,0.0,1.0,5.37,0.2
9.6,41.4,902.1,0.0,74.0,0.0,0.85,3.6,1.1
55.4,126.8,890.8,2.2,76.7,0.7,1.0,2.65,8.5
1.2,29.8,905.5,0.0,79.0,0.0,0.85,1.82,0.0
30.6,88.1,895.4,2.2,69.6,0.0,0.7,1.38,5.1
140.0,250.0,897.6,2.2,78.3,0.0,0.85,1.33,19.8
67.8,89.4,889.4,2.2,77.8,1.13,0.7,2.37,17.0
25.8,82.2,896.8,2.2,71.1,0.0,0.3,5.46,10.2
2.3,23.6,897.9,2.1,89.1,0.0,0.85,0.2,0.0
62.3,153.3,896.7,2.2,79.1,0.0,1.0,1.25,5.2
32.0,77.7,894.7,2.2,71.6,0.0,0.85,1.2,5.0
4.3,19.8,893.2,2.2,93.2,0.0,1.0,4.0,0.1
3.4,5.6,901.5,0.0,89.6,0.0,0.85,2.07,3.3
84.1,186.7,897.1,2.2,94.4,0.75,0.7,2.62,20.9
38.7,46.7,903.2,0.0,84.2,0.34,0.85,0.99,5.9
61.9,129.3,894.9,2.2,73.2,0.31,0.7,2.35,12.1
73.9,184.1,895.3,2.2,69.8,0.0,0.7,0.75,13.8
29.7,52.7,900.3,0.0,83.2,0.0,0.5,3.03,6.1
25.5,52.6,890.5,2.2,94.3,0.0,1.0,0.72,3.3
19.7,34.4,892.1,2.2,81.9,0.31,0.5,4.39,5.7
13.3,49.8,901.4,0.0,90.9,0.0,0.7,3.2,3.1
20.0,29.8,892.3,2.2,71.5,0.0,1.0,4.04,1.8
52.0,115.3,889.7,2.2,74.2,0.98,0.3,2.42,18.9
32.2,88.3,904.5,0.0,91.7,0.0,0.3,2.22,11.2
78.1,192.8,891.4,2.2,86.5,1.32,0.85,0.72,20.5
20.5,46.8,897.7,2.2,94.3,0.0,0.7,2.98,3.8
32.7,98.6,897.3,2.2,87.1,0.0,1.0,2.93,4.5
34.9,65.8,889.0,2.2,75.7,0.0,0.85,2.68,6.1
31.4,48.0,895.9,2.2,78.6,0.0,1.0,4.12,1.0
42.4,49.2,898.8,1.2,91.5,0.0,0.85,4.61,4.8
9.5,17.0,898.4,1.6,79.3,0.0,0.85,4.18,1.4
25.1,63.8,900.6,0.0,68.9,0.0,1.0,0.96,0.1
3.9,18.9,895.5,2.2,75.2,0.0,0.7,3.5,1.8
17.0,51.6,899.9,0.1,78.1,0.0,1.0,0.63,1.4
23.4,53.7,894.2,2.2,63.4,0.0,1.0,3.88,1.9
37.0,82.0,891.4,2.2,86.0,0.0,0.85,2.22,4.4
105.2,117.1,891.8,2.2,63.8,0.0,0.85,0.9,13.2
32.1,56.0,891.2,2.2,74.2,0.0,1.0,4.77,3.4
47.6,91.5,901.0,0.0,88.2,0.22,1.0,3.45,5.2
24.7,46.5,890.9,2.2,76.4,0.0,1.0,2.08,1.8
35.2,69.6,898.1,1.9,89.5,0.46,1.0,0.36,7.1
2.6,6.1,895.9,2.2,72.0,0.0,0.85,3.05,0.6
10.3,34.3,896.6,2.2,93.5,0.0,0.5,5.09,3.2
15.7,59.2,902.5,0.0,67.3,0.0,1.0,3.36,1.9
22.4,65.4,895.2,2.2,61.3,0.0,0.7,5.35,3.5
1.6,5.1,899.4,0.6,90.5,0.0,1.0,0.92,0.0
5.3,38.2,897.2,2.2,86.3,0.0,0.85,3.21,1.6
11.3,52.8,896.4,2.2,68.1,0.0,1.0,4.43,0.4
124.6,171.1,906.2,0.0,94.5,0.35,0.5,2.99,24.2
14.1,60.2,891.2,2.2,77.6,0.0,0.85,0.68,2.8
23.0,66.8,902.2,0.0,93.3,0.0,0.7,3.29,5.1
7.6,17.2,899.6,0.4,77.7,0.0,0.85,3.44,0.0
33.0,59.2,895.1,2.2,76.5,0.0,1.0,4.06,2.9
11.5,41.9,903.5,0.0,75.7,0.0,0.5,4.23,2.7
8.1,39.0,889.6,2.2,71.7,0.0,1.0,4.29,0.0
25.4,75.6,894.9,2.2,78.7,0.41,1.0,3.72,3.8
0.2,38.2,892.2,2.2,75.8,0.0,1.0,1.34,0.0
0.3,36.6,898.6,1.4,61.3,0.0,1.0,2.34,0.0
8.7,43.6,892.5,2.2,69.1,0.1,1.0,4.31,0.7
1.3,34.9,898.7,1.3,67.5,0.0,0.85,5.25,0.0
4.0,46.3,896.3,2.2,90.4,0.0,1.0,0.62,0.7
14.5,18.8,895.1,2.2,81.0,0.0,0.85,3.04,1.7
56.8,79.8,898.6,1.4,86.7,1.14,1.0,1.86,11.8
29.7,47.7,895.9,2.2,93.5,0.0,0.3,1.39,7.5
25.2,63.6,892.6,2.2,82.5,0.0,1.0,2.88,3.3
12.2,43.8,908.2,0.0,94.4,0.0,0.7,3.41,3.3
94.0,154.9,895.1,2.2,70.9,0.51,0.7,0.25,22.0
17.7,21.9,889.0,2.2,66.5,0.0,1.0,4.34,0.1
3.2,14.2,893.6,2.2,74.1,0.0,1.0,4.55,3.1
33.6,102.3,891.9,2.2,76.5,0.0,1.0,5.32,3.8
4.2,13.7,900.3,0.0,91.3,0.0,1.0,1.16,0.9
14.8,34.5,898.3,1.7,79.6,0.08,1.0,3.35,0.6
24.8,36.2,898.6,1.4,70.2,0.0,0.7,2.46,4.2
72.6,172.2,895.5,2.2,86.0,0.0,0.85,1.97,10.3
23.8,74.7,895.9,2.2,77.7,0.0,0.85,3.2,3.3
